"","X786.0","A498","A549.ATCC","ACHN","BT.549","CAKI.1","CCRF.CEM","COLO.205","DU.145","EKVX","HCC.2998","HCT.116","HCT.15","HL.60.TB.","HOP.62","HOP.92","HS.578T","HT29","IGROV1","K.562","KM12","LOX.IMVI","M14","MALME.3M","MCF7","MDA.MB.231.ATCC","MDA.MB.435","MOLT.4","NCI.H226","NCI.H23","NCI.H322M","NCI.H460","NCI.H522","NCI.ADR.RES","OVCAR.3","OVCAR.4","OVCAR.5","OVCAR.8","PC.3","RPMI.8226","SF.268","SF.295","SF.539","SK.MEL.28","SK.MEL.5","SK.OV.3"
"ROR1",6.80477766838015,6.35755376400121,5.86542645291657,6.33091867028126,4.56072106757611,6.98754939582882,2.40601958008019,2.10437021047208,5.65535469109988,6.31288476999396,2.56073940672558,4.14568560599205,3.8679063454317,2.03565909698553,5.20163778153128,5.60585282960475,6.10224029392199,8.3522646147194,6.10433875675368,2.35052553494486,5.25927625386046,1.80739614132707,5.35403246542181,4.42627146489599,2.43298612360356,7.58946464201875,4.86295220572732,-1.73648477595116,7.14669696616371,3.18588239901588,3.63227985009003,4.30743581151244,3.44626946556317,1.63231475329861,6.7004411053472,4.54226424157784,6.77478837713029,2.10437021047208,7.39059976532279,5.25550450983203,6.38888006040409,3.84800692523572,6.17791978486718,5.35755552338219,4.59694110392467,5.80477895880332
"GSTT1",4.57289573015172,4.46598099252116,3.57290179185738,3.65536327852776,4.37851855927091,3.45944473398714,3.26304943382887,5.31107073624356,5.84046575165974,5.22497022246849,5.20555282091039,4.56072106757611,4.37156583213639,3.83795333063226,2.82783934412269,2.43298612360356,4.05312002736737,5.76818697192136,5.29278542956764,4.88753014470309,3.35051139108383,3.48543970831846,3.89725010805936,3.16994103129816,5.42290910553377,3.7115059195473,4.55459499079241,4.48543326775873,4.10434504755222,3.78660681616482,5.85050191409398,4.65535755358152,5.65535469109988,4.20946116395945,5.35403246542181,3.70045081575257,5.10014087738731,5.07895560971703,5.24031814598221,4.46598099252116,3.36458643897583,4.54844279004629,4.07039791533632,4.51728199317417,4.07895987802661,4.87283368340034
"UGT1A6",8.34474018957255,6.26303628434174,5.48864675297947,4.61471573265438,5.02680448478184,6.3037825743722,4.79181927943777,7.62862853116201,5.06609349700371,6.03562610895929,8.88233766696995,5.06178051702645,5.00450588660502,4.94486312987474,5.08746708446481,3.10435343524094,4.82782410452049,6.42122498264894,8.09961133791599,4.76554005037911,6.49025081540377,4.78136495967891,4.94486312987474,4.80219838788253,4.31470377536189,5.1538093885875,4.71699637992699,5.02237225208329,5.07468096728233,5.06178051702645,7.01903578169625,5.88996263253187,4.6264449775561,5.01346672634776,4.64386196054335,5.05745460459493,4.95420096423434,5.28910039217241,5.40939433071027,5.08321762398029,4.78136495967891,4.76554005037911,5.10852863849686,5.58796798824555,5.24031814598221,7.48542763224537
"UGT1A1",3.10435343524094,3.8777540641676,3.45944473398714,3.72247695393758,3.45944473398714,3.78660681616482,3.58497452312974,3.93546917715383,4.06178483645329,1.32198580153487,4.77610925337392,4.28540961727939,4.27053641746519,4.54844279004629,3.66676795164355,2.35052553494486,3.27799962036785,3.99096393392218,3.80736522698538,3.73336518790418,4.44626284774155,3.72247695393758,4.21723847262477,3.21724622898717,4.0874713276668,3.77611451865547,4.21723847262477,3.21724622898717,3.57290179185738,3.74417186191114,3.82782918440578,4.03563270662488,3.48543970831846,4.00899774403819,3.57290179185738,1.48547835107307,4.02680891020639,4.90689540458397,4.24032196262061,3.18588239901588,3.77611451865547,3.57290179185738,4.41278829853873,3.32194252176564,3.07040650273013,4.49185950829338
"PRICKLE1",5.6293595346121,5.96347643598432,4.99095939716672,6.1759257374912,4.99548904142541,5.10852863849686,5.25172287920215,4.76022627005462,5.27798846558116,5.83289254520645,3.66676795164355,5.10434085368957,4.8972452668252,5.02237225208329,5.08321762398029,3.79702335689982,5.00899326363968,5.07895560971703,5.78659897546641,4.76022627005462,5.36807336973619,2.0704236773644,5.3434113757295,4.25550828650579,4.72792589868516,5.50462357014243,4.95420096423434,4.45286555234736,5.1168679153075,5.07895560971703,5.01346672634776,5.12101954663081,5.1858705087538,5.25172287920215,6.41278321864152,6.75087577920594,5.11270430238218,5.47249102077224,5.84298134519213,4.44626284774155,5.03562830818451,4.32913077386098,5.51727884319531,5.10014087738731,4.81762837344222,5.08321762398029
"GSTA4",1.96351111568117,2.56073940672558,2.32195694849964,2.35052553494486,3.72247695393758,3.8777540641676,0.848077054053145,2.43298612360356,6.38715744131194,3.37852549525474,2.32195694849964,1.63231475329861,1.07045802601959,0.926075347876042,3.49826363468408,0.000144262291094538,4.95420096423434,3.27799962036785,4.608815155348,1.80739614132707,5.66959658555695,5.83035928290916,4.72247148921468,3.12103198356768,4.76022627005462,5.28910039217241,2.58498654543813,1.84803698086061,2.90690983141416,5.25550450983203,3.79702335689982,2.45945784921776,6.19771012347909,1.80739614132707,4.20946116395945,2.0704236773644,2.74418262817152,4.15381344108459,5.87036718572667,1.88756426197254,6.1497491514681,0.765619608281233,4.94953960192545,2.76555596231052,5.41954226229265,2.2630644616674
"SMAD4",7.15785317943203,6.28540406847009,5.59395427089157,7.16088087001159,6.36457418313829,6.40599406096616,6.93781634555256,4.55459499079241,7.48139663148185,7.10223924392675,6.37504116953267,7.52277845402411,7.18685805735872,6.48381738921312,6.31831864922237,5.47249102077224,7.24412689492922,6.04658054921329,6.06824301137834,6.31831864922237,6.64241421704351,6.52982250788612,6.19574326145117,6.48864514641752,6.7468515263889,6.6043693826217,6.19771012347909,6.215292247366,6.22689573973171,6.49984748122049,6.89481897565621,6.32192989825504,6.71011900997501,6.94603015958397,6.98413473411007,5.57592038563288,6.39060062509261,7.38370515636304,6.97842560952846,6.37504116953267,6.75622404743968,6.1497491514681,6.45943325806255,6.03562610895929,6.18586852703393,6.99774515492855
"CREBBP",4.12102369228835,2.74418262817152,3.08747981403333,3.24794269962725,4.1699330163925,1.43301283943629,3.97270184311539,1.72250974184025,4.28540961727939,3.05312871822282,3.0356415034654,3.96348337199038,1.63231475329861,3.53606533721282,4.00899774403819,2.10437021047208,2.00003606692519,2.63229148458671,3.45944473398714,3.24794269962725,3.74417186191114,3.94486781392674,3.89725010805936,3.0000180335753,4.01793081349472,2.16995706097589,3.12103198356768,3.0000180335753,2.51098722949467,2.78661727036308,3.84800692523572,3.45944473398714,2.137536311901,4.20164170188226,3.80736522698538,3.93546917715383,3.43297276550168,4.15381344108459,3.8777540641676,3.74417186191114,3.54844895537019,3.21724622898717,3.51097457444153,4.87774915706665,3.62059813963217,2.40601958008019
"GSTM3",6.0789534755575,6.88508744584383,5.77083168832868,5.76818697192136,5.3327115135246,5.36106999899696,5.25927625386046,5.16992900892297,6.6043693826217,6.85175029050213,5.64385907516192,5.62351866784669,5.41616754340608,6.03342520412362,5.77873687197526,3.94486781392674,5.60881219901479,5.86046874163902,5.98868695873107,5.45286225853435,5.81506557970399,5.14160036533282,5.47573667297408,5.46923805031193,6.06177835730819,7.07681666571343,5.74685286967849,5.24412974986193,6.15380736233469,6.00000225420924,6.32192989825504,6.22689573973171,5.79701557260907,5.49505872724483,5.9354621051482,6.00899102343521,6.16591394825886,5.70598066546348,6.35755376400121,5.80993143736805,6.34872992440796,5.17792177753576,5.28540591807556,6.27612626681502,5.80219580241449,5.68088973298799
"TCF7L2",3.56072718065183,4.63807963112507,2.78661727036308,3.10435343524094,3.15382154604461,4.12929126089307,4.12102369228835,5.36106999899696,4.41278829853873,3.07040650273013,5.12515926511305,6.44956302529312,2.0704236773644,2.20166522376443,2.82783934412269,-0.514367088258179,3.85799094471423,6.42122498264894,3.21724622898717,2.29281119168335,5.04876367050856,4.67807754062913,5.11270430238218,2.65537472835209,2.82783934412269,3.21724622898717,3.18588239901588,4.35050431910131,3.60882106799625,4.27799218385297,6.23457987571296,2.92601840126082,3.65536327852776,2.65537472835209,5.18190161746942,3.66676795164355,6.22689573973171,5.00000450841496,5.49505872724483,3.99096393392218,3.0356415034654,2.86791622680306,4.55459499079241,4.30013104787551,3.93546917715383,5.36807336973619
"PRKCG",6.22110565927414,6.07467882679,5.8826454946056,5.70044249255196,5.74146968302487,5.87283122146972,4.90689540458397,5.14160036533282,6.14159832185977,6.79441716607478,5.84799941123167,6.53449899004266,5.20945726479947,5.90448650640532,4.45943817632712,3.40600596994221,5.3327115135246,6.43629678576801,5.21723459442793,5.71699363716857,6.07039147475742,5.09592863839892,5.56985864558047,5.24031814598221,5.65248936309631,6.12101747379758,5.52042539164947,5.45615232096553,5.94251685118293,6.40088114361258,6.32912539068727,5.31470015051364,6.16390322594011,6.02458785439799,6.32553213043806,6.38543276290426,5.3434113757295,6.00000225420924,6.55151755568161,4.67807754062913,5.35050078309706,5.39575175500404,5.87774670350991,5.97957038645636,6.35755376400121,5.90689300009825
"SOX1",3.67808317612362,3.7115059195473,3.75489818875382,2.56073940672558,2.70046191327868,2.51098722949467,1.13756909930691,2.80737553183955,3.62059813963217,3.54844895537019,4.62059227505395,1.58501058975437,3.01793971893721,3.82782918440578,1.76557717794607,2.32195694849964,1.76557717794607,1.53610264748736,2.40601958008019,3.30744309779583,4.12102369228835,3.52357450117674,1.43301283943629,1.37856711045748,1.00007213294874,1.58501058975437,2.80737553183955,3.89725010805936,4.21723847262477,4.04440286293827,4.24032196262061,3.75489818875382,0.678162070735047,5.07895560971703,1.63231475329861,2.92601840126082,0.378622595527227,6.648179234104,3.99096393392218,0.585058677184702,1.26309451687486,3.57290179185738,3.85799094471423,4.43296608640435,2.70046191327868,3.45944473398714
"SULT1A1",5.83289254520645,5.80219580241449,6.04658054921329,5.77873687197526,5.91886562189253,5.66675943183288,6.48864514641752,6.01569603692574,6.38370602025151,6.6822937761965,6.26115655357268,6.50779622557699,5.73606633461419,5.71699363716857,5.68088973298799,3.95420561806679,5.86046874163902,6.22303826921924,5.81506557970399,5.87529105596343,6.51727726820331,5.25927625386046,5.77347156537087,5.52356509234717,6.85549268895198,5.52669797502891,5.85300008362334,5.51727884319531,5.69766541322707,6.13340118053688,6.31106891925072,6.40088114361258,5.57289269928933,5.52669797502891,5.92124826926851,5.35050078309706,6.03342520412362,5.99548678015323,6.1354548363815,5.97728221349023,5.29278542956764,5.24412974986193,5.82018151585548,5.8875277077244,5.55459192123829,6.07039147475742
"RHOA",3.37852549525474,4.13751172085756,3.16994103129816,4.04440286293827,3.79702335689982,3.83795333063226,1.84803698086061,3.44626946556317,3.52357450117674,1.63231475329861,4.14568560599205,4.0874713276668,2.70046191327868,3.08747981403333,2.58498654543813,2.10437021047208,1.88756426197254,4.50462674787432,2.2630644616674,4.01793081349472,1.20169658567743,1.13756909930691,4.28540961727939,3.54844895537019,3.7115059195473,4.13751172085756,2.9818709151367,3.63227985009003,2.45945784921776,2.29281119168335,4.74416647875082,4.38543794002409,3.32194252176564,3.10435343524094,3.72247695393758,3.29279647053071,3.72247695393758,2.88754476648879,4.07039791533632,0.378622595527227,1.26309451687486,2.43298612360356,4.00899774403819,4.04440286293827,4.51728199317417,3.44626946556317
"MGST1",2.10437021047208,2.40601958008019,3.15382154604461,0.678162070735047,1.67811698862824,-0.999711489841876,-1.32156746620385,2.35052553494486,2.72248788332127,-0.73672516502793,3.01793971893721,1.58501058975437,0.765619608281233,1.20169658567743,1.07045802601959,1.07045802601959,2.48545258935167,1.32198580153487,-0.73672516502793,0.848077054053145,2.96349261994659,2.32195694849964,-1.73648477595116,-2.32120692764371,1.07045802601959,-2.32120692764371,2.51098722949467,1.76557717794607,-1.32156746620385,-0.73672516502793,3.83795333063226,3.0000180335753,-1.73648477595116,1.67811698862824,1.92603738371565,-0.999711489841876,0.848077054053145,-1.73648477595116,1.92603738371565,-0.514367088258179,-0.73672516502793,1.96351111568117,2.2326914521029,2.29281119168335,1.67811698862824,-1.32156746620385
"RSPO1",1.92603738371565,1.72250974184025,3.18588239901588,1.92603738371565,4.23266843067966,2.92601840126082,2.60883289322004,2.10437021047208,2.58498654543813,3.05312871822282,2.53607777407821,4.98641548633332,2.2630644616674,4.54844279004629,3.07040650273013,0.585058677184702,3.26304943382887,3.67808317612362,4.33629052990141,0.926075347876042,4.12929126089307,3.60882106799625,3.60882106799625,3.08747981403333,2.2326914521029,3.92600890993974,1.53610264748736,3.92600890993974,4.2479351065554,3.23267610452822,1.53610264748736,2.29281119168335,2.90690983141416,1.67811698862824,3.33629767190304,2.63229148458671,3.07040650273013,2.84801694384693,2.20166522376443,3.40600596994221,2.90690983141416,1.32198580153487,2.78661727036308,2.03565909698553,1.88756426197254,1.88756426197254
"GSK3B",4.94017144980754,4.07039791533632,4.39917793122088,4.35050431910131,4.5668212413189,4.55459499079241,4.50462674787432,4.48543326775873,5.20163778153128,3.43297276550168,5.1456815305996,4.88264793984522,4.76022627005462,2.58498654543813,4.29278910989805,2.90690983141416,4.81250335947048,6.67666374511636,4.0874713276668,3.33629767190304,5.23649644515352,4.16189574210321,5.00000450841496,5.09170406490785,4.79701816737732,3.64386773128889,4.85798596992948,5.93073970263479,4.32913077386098,5.10014087738731,4.3575590421377,4.71699637992699,5.05745460459493,5.17792177753576,5.67242817078253,5.64097080161943,4.30743581151244,5.81506557970399,5.62644205712966,4.45943817632712,4.83794828627046,4.53605911873991,4.87283368340034,5.42626810980294,4.03563270662488,5.65535469109988
"CDK6",5.45286225853435,5.85798348253067,2.51098722949467,5.30378440056499,4.8972452668252,5.57592038563288,7.78004823242889,4.44626284774155,2.37853936712236,5.09170406490785,5.84799941123167,4.46598099252116,4.75489284546854,6.15177968383758,4.47897827450292,3.32194252176564,4.12102369228835,4.9772845034769,0.765619608281233,6.32553213043806,6.41278321864152,6.4262664322535,4.74953963083788,5.27798846558116,1.53610264748736,4.52982719194825,4.82273524579785,9.69991959525663,5.3183204571075,1.13756909930691,4.72792589868516,4.82782410452049,1.53610264748736,4.02680891020639,6.45779290154639,5.88019817833837,5.12515926511305,4.36457943565284,5.39232085776286,5.50144232991262,5.03562830818451,4.42627146489599,2.58498654543813,5.42961931151813,4.54844279004629,3.3923311626661
"CYP3A5",3.58497452312974,3.78660681616482,3.76554535437575,4.02680891020639,4.00000901681583,3.23267610452822,2.96349261994659,3.63227985009003,3.62059813963217,1.13756909930691,4.51728199317417,3.77611451865547,3.0356415034654,3.79702335689982,3.40600596994221,1.43301283943629,3.44626946556317,5.05311568192001,3.56072718065183,3.45944473398714,4.1937796269546,3.01793971893721,3.79702335689982,2.88754476648879,3.01793971893721,2.60883289322004,2.53607777407821,3.419552374582,3.8679063454317,3.91648619867787,3.24794269962725,4.30013104787551,3.35051139108383,2.74418262817152,3.16994103129816,3.76554535437575,4.87283368340034,3.85799094471423,3.7115059195473,3.32194252176564,3.59694706543747,2.78661727036308,2.60883289322004,4.27053641746519,4.04440286293827,3.66676795164355
"CSNK1A1",6.08534179409077,5.99095712878364,4.98641548633332,5.53294340434152,5.68369926110348,5.56377132854403,5.87283122146972,5.48543004746808,6.54071081228933,6.62058787660463,4.93074206770281,6.29278358939892,5.41616754340608,5.62644205712966,5.76022360826302,3.52357450117674,4.14568560599205,6.61912097909748,5.30378440056499,5.01346672634776,5.25927625386046,5.1456815305996,5.08746708446481,4.59694110392467,6.67807331399383,4.37851855927091,4.98185721877315,6.25738972856729,4.64962120684097,6.03562610895929,6.64385763246904,5.87036718572667,6.05528460496579,5.18190161746942,6.02014879606082,6.648179234104,6.4412859321045,6.38715744131194,6.63517539807766,5.66391668766552,5.09592863839892,5.36106999899696,5.22110759317781,6.05961701925668,5.25927625386046,5.24412974986193
"ADH1B",0.678162070735047,2.90690983141416,1.88756426197254,0.48552987313585,0.678162070735047,0.137634671883373,0.378622595527227,0.263154625411455,0.848077054053145,1.07045802601959,0.678162070735047,1.07045802601959,0.48552987313585,0.000144262291094538,0.765619608281233,-0.73672516502793,0.926075347876042,1.00007213294874,0.585058677184702,1.32198580153487,1.20169658567743,0.137634671883373,1.92603738371565,0.765619608281233,1.80739614132707,1.13756909930691,-0.151842802900928,1.00007213294874,1.00007213294874,0.926075347876042,0.137634671883373,1.32198580153487,0.765619608281233,0.585058677184702,0.263154625411455,0.263154625411455,0.765619608281233,0.48552987313585,0.926075347876042,-0.151842802900928,0.137634671883373,0.765619608281233,0.765619608281233,1.00007213294874,1.43301283943629,1.13756909930691
"MGST3",5.29278542956764,5.72519854443588,5.67807472287364,5.34696043407979,5.23266459374007,5.45615232096553,5.24031814598221,5.45615232096553,5.69766541322707,5.87283122146972,5.49185630231509,5.75489017381848,5.16591595757923,5.56377132854403,5.05745460459493,4.12929126089307,5.34696043407979,6.17991107993776,5.78398303200273,5.58796798824555,5.64385907516192,5.49505872724483,6.01792413437678,5.14160036533282,5.30378440056499,5.24793131000449,4.98641548633332,5.62058934275589,4.86790140472064,5.72246875684548,5.49185630231509,5.94016910014709,5.31107073624356,5.13750762230957,5.3183204571075,5.58496550633269,5.76022360826302,5.61765405770344,6.01792413437678,5.58496550633269,5.69209516593753,4.76554005037911,5.51412541704918,6.03782366131616,5.45286225853435,5.97269495128753
"AKR1C2",4.06178483645329,4.75489284546854,6.34340959901475,4.03563270662488,3.85799094471423,3.77611451865547,1.80739614132707,4.91169637487116,2.53607777407821,4.32913077386098,6.10643417171242,4.25550828650579,4.01793081349472,2.2630644616674,2.53607777407821,0.765619608281233,3.85799094471423,4.95420096423434,3.8777540641676,2.58498654543813,4.67807754062913,1.84803698086061,4.42627146489599,1.76557717794607,4.20164170188226,3.48543970831846,3.08747981403333,2.2326914521029,4.30013104787551,2.58498654543813,4.6322740328065,6.72656014142259,3.44626946556317,3.21724622898717,4.00000901681583,4.23266843067966,4.31470377536189,4.21723847262477,3.98186178424212,3.92600890993974,2.137536311901,2.78661727036308,2.82783934412269,4.49185950829338,4.0874713276668,4.49825725112008
"PPP3CC",4.11270847200295,4.29278910989805,4.80219838788253,3.33629767190304,5.70321423647686,4.66107118214762,5.3398535650902,3.57290179185738,5.00450588660502,3.73336518790418,3.7115059195473,5.05745460459493,4.76022627005462,4.12929126089307,4.21723847262477,4.36457943565284,6.73606498124364,2.0704236773644,5.04439849115498,5.33628695888734,3.8777540641676,5.24031814598221,4.22497407992639,5.64674157793579,4.21723847262477,4.78660158903728,4.85300257962904,4.37851855927091,4.95420096423434,3.08747981403333,2.2326914521029,2.40601958008019,4.81250335947048,5.10852863849686,3.57290179185738,4.04440286293827,3.05312871822282,5.21335117039408,4.18587447218539,4.9020784043697,5.97269495128753,5.19377568518102,5.53294340434152,4.39232429273879,4.2630419198509,5.21723459442793
"LRP6",5.6147127883878,5.1858705087538,6.67384046901133,6.30743034677575,4.94486312987474,6.13750557303121,4.81762837344222,6.48703768838668,6.18586852703393,5.76818697192136,6.1937737142902,5.86789893435876,6.18784888844376,5.44625953881935,6.97269380264636,5.74416378716313,6.01346449307889,5.94486078784304,6.37156060499623,5.69209516593753,6.26866082622625,5.48864675297947,4.93074206770281,5.51412541704918,6.03342520412362,5.76553739837348,4.62059227505395,5.30743216835694,5.98413587367826,5.96347643598432,6.34695866173043,5.57289269928933,5.57592038563288,5.86294972687625,5.64961833295505,6.00899102343521,5.53916191367468,5.57894173128069,5.1858705087538,5.28170195882167,6.83920504809206,6.10643417171242,5.42626810980294,5.61176551035846,5.46923805031193,5.43629845169473
"CAMK2B",6.97728106849553,6.71699226578741,6.4346298954913,6.96231881187451,6.72792181559561,7.37330106674989,6.83794450298754,6.58796648856489,6.75889076484873,7.14669696616371,7.02236892279344,7.03782256337598,5.87529105596343,6.96000309085881,6.8073562101776,7.70735982236543,7.49105217830667,6.83289127968615,6.871598497633,6.99887358198057,6.53294184635804,7.07039040132481,6.77610530440016,7.16691725553277,7.9158799762249,6.85922540460906,7.16591294359762,6.33270972358371,6.83794450298754,6.54535218946284,7.16390221987768,7.28355234916569,7.37243066300072,6.81378247361206,6.95419747385015,6.90568905177493,6.48864514641752,7.09908581318546,6.9436881235666,5.86294972687625,6.69905323255809,6.8290897128654,6.61618270196827,7.04001677512029,7.38197634348213,6.55459038645878
"DVL2",7.70113384811789,7.61691709752261,7.83541947212816,8.47004913286266,8.69974629493947,6.88019695364125,7.95186808699845,7.88508683556713,8.19278645231155,8.0229231437249,8.20896637386817,7.6843986849962,8.30924941563844,7.04001677512029,7.51491205365012,8.06501268915792,8.47816329730713,7.06285673425947,7.94719916882233,7.61691709752261,7.82400468760337,8.04875985674416,8.05202510407543,8.81698394314338,8.09275766937948,7.95594103231837,8.25785970595449,7.90207418244399,7.8548690064545,7.88813499734178,7.82908907843528,7.96809132820131,8.54380556253858,8.50263333284824,7.12412234601881,7.71493303845617,7.57818472303236,8.36850689802655,7.33539124800327,7.50064353269154,8.56147927336836,7.76818498656349,7.97211879293402,7.9835642672331,8.12256970986797,7.26115561309443
"GSK3A",7.55535680561864,7.77281006982909,8.20163435121544,7.27239744221638,7.69418443995058,7.88142051992223,7.96520766850817,7.92184153200016,7.80477702316813,8.15431231782287,8.11634448112748,7.80219386331043,7.94016733789925,7.82400468760337,7.95303295945451,8.5379952661086,8.01736576210275,7.85237407385319,7.73199846523956,7.84360767456837,8.00056400604269,7.98641150413799,7.57440506594528,7.65033447196175,8.16942447978576,7.98299414492939,7.73199846523956,7.70804994165664,8.03452442556123,7.93369124501143,8.07092648150272,7.72041596897209,8.10957003170768,7.90388244811394,7.764872254044,7.86974866826487,7.43462906156425,7.84423561556325,7.67101094917575,7.80799948239577,7.77016898098053,7.91767103100971,7.88691650535073,7.38111115954273,7.9074921942155,7.59916973726
